ID,성별,연령,거주지역,구매시각,구매지역,상품분류,구매수량,구매금액
U843558475,여성,55,경기 양평군,20일-10월-2021년 16시,경기 이천시,식품-가공식품,1개,21000.0
U803418820,여성,56,서울 광진구,5일-11월-2021년 17시,서울 송파구,,1개,40000.0
U67292818,여성,71,서울 중구,24일-11월-2021년 13시,서울 중구,의류잡화-여성용의류-정장류,1개,
U287341160,남성,61,서울 강남구,8일-4월-2021년 17시,서울 강남구,가전제품-주방가전,1개,78000.0
U287341160,남성,61,서울 강남구,2일-3월-2021년 19시,서울 강남구,식품-농산물,1개,4000.0
U455119436,여성,55,서울 성북구,22일-10월-2021년 14시,부산 부산진구,식품-농산물,1개,2000.0
U594366683,남성,74,경기 양평군,3일-12월-2021년 15시,서울 중구,식품-음료,1개,2000.0
U166637054,여성,55,서울 서대문구,3일-1월-2021년 11시,서울 중구,가전제품-주방가전,1개,34000.0
U505557638,여성,55,서울 양천구,12일-9월-2021년 13시,서울 영등포구,레포츠-스포츠용품/의류,-1개,-256000.0
U781788111,여성,60,경기 남양주시,16일-7월-2021년 13시,서울 노원구,식품-가공식품,1개,9000.0
U843558475,여성,55,경기 양평군,20일-9월-2021년 14시,경기 양평군,가전제품-주방가전,1개,49000.0
U299252586,남성,60,부산 남구,21일-6월-2021년 14시,부산 중구,의류잡화-남성용의류-캐주얼,1개,9000.0
U31637266,여성,59,서울 노원구,3일-11월-2021년 11시,서울 노원구,의류잡화-남성용의류-정장류,1개,31000.0
U128257792,여성,59,서울 송파구,15일-8월-2021년 13시,서울 송파구,식품-가공식품,1개,21000.0
U413521043,여성,57,경기 고양시,27일-11월-2021년 14시,경기 고양시,의류잡화-패션잡화,1개,9000.0
U774406229,여성,55,경기 안산시,3일-1월-2021년 14시,경기 안양시,가구-가구,1개,27000.0
U169807083,여성,55,서울 강남구,11일-7월-2021년 15시,서울 강남구,의류잡화-여성용의류-SPA,1개,7000.0
U882284269,여성,55,서울 동대문구,11일-8월-2021년 19시,서울 동대문구,의류잡화-여성용의류-이너웨어,1개,11000.0
U349958102,여성,60,경기 안산시,16일-3월-2021년 14시,경기 안양시,식품-농산물,1개,
U231374882,여성,57,부산 사상구,28일-12월-2021년 14시,부산 부산진구,식품-축산물,1개,10000.0
U302345873,여성,59,서울 노원구,18일-7월-2021년 17시,서울 노원구,의류잡화-여성용의류-SPA,-1개,-35000.0
U147247286,여성,61,서울 강남구,8일-7월-2021년 20시,서울 강남구,가전제품-컴퓨터주변기기,1개,3000.0
U167734148,여성,59,부산 해운대구,12일-1월-2021년 16시,부산 부산진구,생활잡화-주방용품,1개,46000.0
U20079431,여성,58,서울 강남구,25일-12월-2021년 16시,서울 강남구,식품-농산물,1개,
U18168326,남성,57,경기 수원시,22일-11월-2021년 13시,서울 중구,식품-가공식품,1개,
U817950226,여성,55,경기 부천시,3일-5월-2021년 19시,경기 부천시,레포츠-스포츠용품/의류,-1개,-66000.0
U181522798,여성,58,서울 서대문구,22일-2월-2021년 18시,경기 성남시,의류잡화-여성용의류-SPA,-1개,-13000.0
U876943706,여성,60,서울 관악구,19일-4월-2021년 16시,서울 관악구,의류잡화-여성용의류-정장류,1개,27000.0
U455119436,여성,55,서울 성북구,4일-4월-2021년 15시,부산 부산진구,의류잡화-여성용의류-SPA,-3개,-13000.0
U616110874,여성,70,부산 수영구,25일-8월-2021년 11시,부산 수영구,가전제품-주방가전,1개,74000.0
U693992751,여성,60,부산 기장군,9일-5월-2021년 13시,부산 해운대구,레포츠-스포츠용품/의류,1개,40000.0
U604096448,여성,61,부산 연제구,20일-12월-2021년 15시,부산 부산진구,생활잡화-화장품,1개,37000.0
U309912307,여성,56,부산 영도구,21일-8월-2021년 10시,부산 중구,,3개,53000.0
U922553187,여성,78,경기 고양시,18일-9월-2021년 17시,경기 고양시,식품-음료,-1개,-9000.0
U159886829,남성,57,서울 송파구,26일-10월-2021년 16시,서울 송파구,식품-농산물,1개,
U699875972,여성,59,서울 송파구,19일-3월-2021년 12시,서울 송파구,,1개,3000.0
U354739461,여성,55,경기 안양시,7일-12월-2021년 14시,경기 광명시,레포츠-골프용품/의류,1개,40000.0
U997144126,여성,56,경기 광주시,22일-4월-2021년 16시,서울 송파구,생활잡화-주방용품,1개,105000.0
U619551649,여성,55,서울 강남구,23일-11월-2021년 20시,경기 안양시,식품-가공식품,1개,7000.0
U357277298,남성,58,부산 남구,22일-11월-2021년 15시,부산 남구,가전제품-생활가전,1개,790000.0
U102464478,남성,55,경기 부천시,26일-10월-2021년 11시,경기 부천시,가전제품-TV/AV,1개,200000.0
U286932797,남성,63,부산 해운대구,12일-11월-2021년 13시,부산 해운대구,가전제품-주방가전,1개,288000.0
U997853190,여성,67,서울 강서구,17일-9월-2021년 15시,서울 영등포구,의류잡화-남성용의류-정장류,1개,40000.0
U146782206,여성,74,경기 성남시,24일-6월-2021년 13시,경기 성남시,의류잡화-구두,1개,97000.0
U511983026,여성,71,부산 수영구,10일-9월-2021년 13시,부산 수영구,가전제품-주방가전,1개,
U407087723,남성,68,서울 은평구,5일-1월-2021년 16시,서울 중구,생활잡화-주방용품,1개,25000.0
U989469599,남성,73,서울 강남구,29일-11월-2021년 15시,서울 강남구,식품-가공식품,1개,1000.0
U253903519,여성,61,경기 포천시,7일-12월-2021년 13시,서울 노원구,의류잡화-여성용의류-SPA,1개,22000.0
U413521043,여성,57,경기 고양시,27일-11월-2021년 13시,경기 고양시,식품-음료,1개,2000.0
U510195294,여성,80,서울 노원구,25일-9월-2021년 16시,서울 노원구,식품-가공식품,1개,9000.0
U186517977,여성,55,경기 구리시,24일-8월-2021년 13시,경기 구리시,의류잡화-패션잡화,1개,17000.0
U523000218,여성,58,서울 동작구,23일-4월-2021년 18시,서울 관악구,의류잡화-여성용의류-SPA,1개,27000.0
U100737001,여성,75,부산 수영구,6일-8월-2021년 13시,부산 부산진구,식품-농산물,1개,5000.0
U44870572,여성,58,부산 부산진구,10일-10월-2021년 13시,부산 부산진구,의류잡화-남성용의류-정장류,1개,105000.0
U74995276,여성,55,서울 송파구,8일-8월-2021년 14시,서울 송파구,의류잡화-여성용의류-SPA,1개,4000.0
U717450164,남성,62,부산 영도구,12일-4월-2021년 15시,부산 부산진구,의류잡화-패션잡화,1개,61000.0
U663189343,여성,55,부산 북구,4일-7월-2021년 19시,부산 동래구,의류잡화-남성용의류-정장류,2개,71000.0
U52820978,남성,72,경기 의왕시,28일-6월-2021년 15시,경기 안양시,식품-농산물,1개,12000.0
U961791726,여성,63,서울 강서구,18일-11월-2021년 14시,서울 강서구,식품-가공식품,1개,16000.0
U146162531,여성,59,부산 해운대구,8일-5월-2021년 16시,부산 해운대구,의류잡화-여성용의류-SPA,1개,53000.0
U848836855,여성,60,경기 부천시,26일-11월-2021년 16시,경기 부천시,식품-가공식품,2개,32000.0
U780267244,여성,55,서울 노원구,15일-12월-2021년 15시,서울 노원구,식품-가공식품,1개,3000.0
U651102220,여성,60,경기 과천시,1일-11월-2021년 18시,경기 안양시,의류잡화-여성용의류-SPA,1개,79000.0
U835726305,남성,64,서울 영등포구,13일-6월-2021년 19시,서울 영등포구,의류잡화-여성용의류-정장류,1개,79000.0
U555168436,여성,67,경기 시흥시,19일-7월-2021년 19시,서울 영등포구,의류잡화-남성용의류-정장류,1개,98000.0
U509767950,여성,60,경기 수원시,19일-12월-2021년 17시,경기 안양시,생활잡화-생활용품,2개,26000.0
U143853908,남성,58,경기 과천시,3일-9월-2021년 19시,경기 안양시,가전제품-컴퓨터주변기기,1개,13000.0
U862978930,남성,63,서울 노원구,28일-4월-2021년 18시,경기 구리시,식품-가공식품,1개,16000.0
U911619473,여성,57,경기 양평군,25일-10월-2021년 16시,서울 광진구,생활잡화-화장품,1개,5000.0
U994456429,여성,55,서울 송파구,16일-8월-2021년 12시,서울 송파구,의류잡화-여성용의류-이너웨어,-2개,-25000.0
U92000684,남성,66,경기 고양시,1일-12월-2021년 18시,부산 사하구,,1개,16000.0
U287927197,여성,63,서울 구로구,20일-12월-2021년 15시,서울 영등포구,의류잡화-남성용의류-정장류,1개,
U468539943,여성,56,경기 용인시,8일-11월-2021년 15시,서울 송파구,가전제품-TV/AV,1개,68000.0
U859787234,여성,56,경기 오산시,5일-5월-2021년 20시,경기 파주시,의류잡화-여성용의류-SPA,1개,85000.0
U339018851,여성,71,경기 성남시,29일-12월-2021년 17시,경기 이천시,명품-명품,1개,458000.0
U75409851,여성,55,부산 영도구,12일-7월-2021년 15시,서울 중구,레포츠-스포츠용품/의류,1개,
U784687294,여성,58,경기 군포시,8일-8월-2021년 13시,경기 안양시,생활잡화-화장품,-1개,-195000.0
U489452675,여성,75,경기 성남시,25일-4월-2021년 17시,경기 성남시,식품-농산물,1개,2000.0
U718288768,남성,59,서울 서대문구,7일-11월-2021년 19시,서울 영등포구,가전제품-주방가전,-4개,-35000.0
U491322361,여성,57,경기 부천시,7일-6월-2021년 16시,경기 부천시,,1개,
U351788985,여성,66,서울 강남구,30일-3월-2021년 15시,서울 강남구,식품-축산물,1개,13000.0
U673509910,여성,57,경기 성남시,8일-10월-2021년 18시,서울 강남구,식품-수산물,1개,3000.0
U194628152,여성,57,서울 용산구,8일-12월-2021년 18시,서울 중구,식품-가공식품,1개,3000.0
U653565164,여성,57,부산 동래구,1일-10월-2021년 14시,부산 동래구,식품-축산물,1개,9000.0
U800536581,여성,55,경기 안양시,17일-12월-2021년 11시,경기 안양시,의류잡화-패션잡화,1개,22000.0
U30438592,여성,55,부산 남구,18일-1월-2021년 13시,부산 부산진구,의류잡화-남성용의류-캐주얼,1개,
U566059107,여성,68,부산 부산진구,25일-2월-2021년 15시,부산 중구,식품-축산물,-1개,-13000.0
U231669349,여성,69,부산 동구,26일-8월-2021년 12시,부산 동구,가전제품-생활가전,1개,700000.0
U241885821,여성,59,서울 송파구,30일-3월-2021년 16시,서울 송파구,,2개,50000.0
U471945852,여성,55,부산 해운대구,21일-2월-2021년 13시,부산 해운대구,의류잡화-남성용의류-정장류,-1개,-40000.0
U347878114,여성,57,경기 구리시,6일-1월-2021년 17시,서울 송파구,식품-수산물,1개,34000.0
U491322361,여성,57,경기 부천시,24일-5월-2021년 16시,경기 부천시,식품-농산물,1개,3000.0
U45777953,여성,63,서울 강남구,25일-5월-2021년 12시,서울 강남구,의류잡화-아동용의류,1개,31000.0
U800178346,여성,56,서울 강남구,17일-2월-2021년 14시,서울 강남구,의류잡화-남성용의류-캐주얼,-1개,-70000.0
U994677461,여성,68,서울 동작구,12일-7월-2021년 11시,서울 관악구,식품-음료,2개,2000.0
U63552948,여성,58,경기 성남시,2일-9월-2021년 16시,경기 성남시,식품-수산물,1개,18000.0
U533585850,여성,55,경기 수원시,28일-11월-2021년 11시,경기 수원시,식품-축산물,1개,9000.0
U21020173,남성,65,서울 강동구,10일-4월-2021년 20시,서울 송파구,,1개,85000.0
U299252586,남성,60,부산 남구,14일-9월-2021년 13시,부산 해운대구,의류잡화-여성용의류-SPA,1개,247000.0
U784355684,여성,55,서울 서대문구,15일-1월-2021년 18시,서울 영등포구,식품-수산물,1개,9000.0
U865039557,여성,59,경기 성남시,1일-3월-2021년 20시,경기 성남시,의류잡화-여성용의류-SPA,1개,
U100737001,여성,75,부산 수영구,9일-6월-2021년 11시,부산 해운대구,의류잡화-여성용의류-고급의류,1개,222000.0
U221528555,여성,55,부산 해운대구,11일-3월-2021년 12시,부산 부산진구,생활잡화-화장품,1개,13000.0
U488782876,여성,56,경기 고양시,29일-9월-2021년 15시,경기 파주시,가전제품-생활가전,1개,17000.0
U511363131,여성,55,경기 부천시,20일-8월-2021년 16시,경기 부천시,가전제품-주방가전,1개,507000.0
U697780389,남성,58,경기 수원시,18일-9월-2021년 17시,경기 수원시,가전제품-컴퓨터주변기기,1개,18000.0
U308145116,여성,59,서울 송파구,19일-9월-2021년 16시,서울 송파구,레포츠-스포츠용품/의류,1개,44000.0
U466220947,남성,55,서울 종로구,18일-1월-2021년 18시,서울 중구,식품-수산물,1개,12000.0
U789462507,여성,57,경기 시흥시,19일-4월-2021년 15시,경기 안산시,레포츠-스포츠용품/의류,1개,71000.0
U778774435,여성,64,경기 성남시,3일-7월-2021년 16시,경기 성남시,식품-농산물,1개,2000.0
U301437256,여성,61,경기 부천시,9일-1월-2021년 17시,경기 부천시,의류잡화-남성용의류-캐주얼,1개,
U719816368,여성,59,서울 송파구,5일-7월-2021년 19시,서울 송파구,레포츠-스포츠용품/의류,1개,28000.0
U475229239,여성,55,경기 시흥시,13일-2월-2021년 14시,경기 시흥시,가전제품-주방가전,1개,41000.0
U622589951,여성,56,경기 성남시,26일-4월-2021년 14시,경기 성남시,레포츠-골프용품/의류,1개,220000.0
U543162924,여성,59,부산 사하구,12일-12월-2021년 18시,부산 중구,,1개,11000.0
U99646851,여성,56,부산 강서구,18일-2월-2021년 18시,부산 중구,식품-가공식품,1개,9000.0
U68130993,여성,58,경기 여주시,21일-7월-2021년 17시,경기 구리시,의류잡화-여성용의류-SPA,1개,8000.0
U609389506,남성,67,서울 용산구,8일-2월-2021년 18시,서울 중구,명품-명품,1개,277000.0
U67866473,여성,59,서울 구로구,20일-12월-2021년 15시,서울 영등포구,생활잡화-침구류,1개,27000.0
U40012235,여성,75,경기 고양시,27일-1월-2021년 13시,경기 고양시,식품-가공식품,1개,3000.0
U299252586,남성,60,부산 남구,26일-3월-2021년 13시,부산 부산진구,식품-가공식품,1개,5000.0
U529781372,여성,60,부산 해운대구,31일-5월-2021년 16시,서울 중구,의류잡화-여성용의류-고급의류,-1개,-606000.0
U995405816,남성,56,서울 영등포구,2일-3월-2021년 14시,서울 영등포구,의류잡화-남성용의류-정장류,1개,722000.0
U417047898,여성,70,서울 송파구,3일-8월-2021년 17시,서울 송파구,식품-가공식품,2개,18000.0
U592440292,여성,57,경기 의정부시,5일-4월-2021년 14시,서울 노원구,가전제품-주방가전,1개,46000.0
U922682288,여성,62,부산 사하구,31일-5월-2021년 14시,부산 중구,의류잡화-남성용의류-캐주얼,1개,352000.0
U63047953,여성,64,부산 금정구,28일-2월-2021년 13시,부산 동래구,식품-가공식품,1개,
U72693654,남성,77,서울 강서구,21일-1월-2021년 16시,서울 영등포구,식품-건강식품,1개,26000.0
U63047953,여성,64,부산 금정구,5일-4월-2021년 20시,부산 동래구,식품-건강식품,1개,44000.0
U727072912,여성,67,경기 성남시,30일-11월-2021년 18시,경기 성남시,의류잡화-남성용의류-캐주얼,1개,169000.0
U800536581,여성,55,경기 안양시,11일-4월-2021년 14시,경기 안양시,의류잡화-여성용의류-SPA,1개,182000.0
U784655847,남성,58,경기 성남시,13일-12월-2021년 18시,경기 성남시,식품-농산물,1개,8000.0
U306915014,여성,82,서울 양천구,15일-6월-2021년 17시,서울 영등포구,생활잡화-화장품,1개,40000.0
